-15.0366471978,18.6366850764,3.15991725502,-23.337345329,8.36702039207,16.6445699709,14.7607717954,4.68043830845,1.73716945927,12.9718587547,11.5404762177,-1.18515077211,-2.53730953079,2.17655933294,-8.16321434477,-11.4715712278,11.0091734393,19.6845545797,-13.6022523415,-9.91599060195,
5.30551064867,-11.8516848632,-33.5469612331,5.96331387643,-10.5609550024,-4.39954247935,-1.16234173606,-2.98795161126,11.8924434346,44.4482715026,30.46499336,-5.08825561241,-15.4069691649,-11.0594238407,-29.3616852611,-29.4619904083,13.5061781717,45.2227748074,-22.5892767805,-14.0215543663,
-6.39953327583,9.94227928811,0.928395453222,-11.1304898228,5.56268753512,10.7287553281,8.94742459382,1.71952412806,3.32431302578,7.48654603391,6.61554930404,-0.696923280513,-1.83418208449,-0.0814498707106,-0.981770792883,-7.49852895256,7.34795987138,14.4710686615,-12.6806905212,-8.12665290041,
5.85947903657,-7.55066677113,5.11675193584,-4.74733044631,4.27580047008,-18.1612306482,-2.91188922414,-3.68767251956,-2.41475353076,-30.2604567857,-89.9611609843,10.026700399,19.5303344578,17.9792137424,-52.7292299385,0.213366655088,23.7596730654,17.5451588656,4.02108922326,-80.5101420697,
-6.55354679546,8.13995526681,-0.581940195152,-9.65261780432,4.80054695895,6.84110460162,7.81998898875,1.97499500473,1.58832270578,8.3877591823,7.43809977115,-0.459099899885,-1.31426725568,-1.21480095728,-4.5205348975,-9.50440404164,3.57924140826,15.2294842866,-10.167668746,-6.43368167119,
3.26215272675,-5.60916247203,0.845116406799,-2.41647259022,2.36479648395,-12.9569658695,-3.15270249785,-2.99397327986,-1.57196325563,-18.4667675254,-56.4057441512,6.47531811785,11.6232225102,10.7488510882,-32.0599748299,-0.736670858595,13.3500394272,7.96411117204,7.32513578013,-53.197486697,
-16.5713152806,22.582541883,12.7471944306,-29.9400183135,8.69304751562,24.9370226824,16.7243074404,7.76471213816,-1.43011547151,10.1231150742,4.11629184794,-2.39694038395,-4.96545162852,6.36062242566,-16.6287169665,-8.65727537665,25.2632557211,36.6706212039,-27.3986550396,-20.0794713118,
-16.156639164,24.1137266398,25.8592133449,-15.0807969208,-0.103352891386,22.7019199955,-1.00414819506,6.0690459271,-1.82815286339,0.633659021268,26.5475670239,-4.47542536062,-12.449263433,5.24017118334,-17.3708326445,-12.6190170315,23.9271742069,35.1028732084,-22.9571837521,-13.6437391742,
0.18504479425,3.86761216193,10.3114094438,-3.92605484767,3.91002296895,6.23417842241,4.82547927287,3.05960881113,-2.91286804375,-2.93673863455,-7.33077914003,-0.342950283502,1.26480712149,3.18195822839,-3.24037987068,4.16962444641,13.9525230888,24.4087095424,-15.3675929855,-12.3571247887,
1.47171331463,-0.936864652662,-1.90372359751,1.77776037094,2.94695422684,-3.40072606802,1.1842191809,-1.94775006132,2.30906495874,1.3765245959,-0.191036888425,0.359300274064,-0.389484123187,-2.03865548709,-2.82614178526,-5.81545143426,-2.20790365892,8.60105787605,-3.01221493821,-6.46923470994,
-13.5170033867,21.6749408129,7.03444179612,-36.7243468145,7.543199415,24.4171591066,21.6408945499,5.10657939491,4.63641590023,16.7415528463,8.69800058736,-2.41652642199,-7.34736478678,-0.205878956917,3.26728753991,-10.3295451786,23.4391093209,28.6499025336,-28.0951245466,-16.3387525114,
1.54283286235,-10.3196971241,-34.058885422,8.90611644975,-18.163513689,-0.469598147593,-8.86730383695,1.37770660567,6.9026951929,51.4092825898,33.2811426546,-6.29598233494,-20.1418479427,-7.26239739706,-37.944381973,-34.4244831832,26.8619667528,48.1801201161,-25.8373749521,-16.3721860551,
-0.689680201084,0.925107191176,-0.032000433123,1.91786175058,-2.74931800422,3.89715200545,0.0595904166924,1.88389377822,-1.72555785196,8.2654548834,33.0546663049,-1.2962914045,-10.218314744,-5.50999676167,21.5259741078,6.56503355715,-12.7692238627,-15.5603403627,45.8316377761,-106.98576853,
14.4598503048,-18.5905392824,-26.2653140628,22.1848066047,-16.4189209775,-17.1011797492,-15.4000183772,-1.03417727323,0.259955654275,31.1741343077,18.1308243115,-4.21759786749,-15.9232607575,-5.4284216737,-20.678507759,-17.8181077573,16.8764242234,34.8853534708,-15.1839055129,-8.95424394714,
